0.465986	0.424264	0.397706	0.063764	0.355678	0.520667	0.560504	0.116384	0.745626	0.568329	0.766938	1.000000	0.722337	0.728135	0.602404	0.663485	0.706698	0.614826	0.591062	0.367607	0.660613	0.323666	0.662028	0.247717	0.658849	0.293484	0.025455	0.027682	0.698059	0.844417	0.227710	0.102576	0.199766	0.336350	0.010342	0.701459	0.687306	0.421150	0.196498	0.460310	0.239395	0.705389	0.498952	0.429630	0.768776	0.692244	0.422890	0.639010	0.671751	0.471685	0.588648	0.499781	0.418330	0.737928	0.702863	0.313230	0.659451	0.528779	0.070299	0.798262	
0.360142	0.383077	0.309270	0.014049	0.416289	0.534454	0.568882	0.051087	0.991756	0.437533	0.924418	0.722337	1.000000	0.386594	0.533065	0.693192	0.688468	0.657401	0.554208	0.251561	0.507840	0.167143	0.704580	0.242167	0.670348	0.155648	0.041129	0.066301	0.713789	0.638323	0.250435	0.073705	0.205590	0.345941	0.019906	0.692532	0.585386	0.415926	0.197116	0.355756	0.263286	0.675172	0.384437	0.421363	0.499784	0.622773	0.412754	0.507565	0.544373	0.403479	0.471486	0.282463	0.238559	0.584466	0.506918	0.190771	0.662307	0.565396	0.088769	0.660272	
0.595778	0.399468	0.490204	0.114617	0.186496	0.328747	0.347418	0.160913	0.421229	0.577921	0.410761	0.728135	0.386594	1.000000	0.598490	0.390999	0.545254	0.362569	0.500865	0.470726	0.714694	0.204520	0.450106	0.171359	0.370420	0.487448	0.060717	0.050043	0.389571	0.762707	0.110264	0.088082	0.128137	0.180967	0.035057	0.517047	0.592464	0.203315	0.117063	0.588521	0.115922	0.465830	0.584475	0.209234	0.807810	0.566379	0.398174	0.515711	0.758989	0.532941	0.538121	0.610062	0.551433	0.826039	0.646213	0.191110	0.384188	0.329724	0.160749	0.760878	
0.445140	0.418620	0.473151	0.071345	0.338448	0.399382	0.453314	0.097340	0.539972	0.456878	0.512077	0.602404	0.533065	0.598490	1.000000	0.521296	0.605547	0.478931	0.520629	0.423806	0.637698	0.265573	0.572068	0.205566	0.527255	0.447172	0.064112	0.046577	0.566997	0.637890	0.167244	0.085337	0.169228	0.312537	0.036254	0.590130	0.545545	0.354309	0.235443	0.439718	0.159842	0.616173	0.545281	0.360058	0.531783	0.446266	0.430779	0.426660	0.556324	0.486527	0.545245	0.437979	0.456214	0.606759	0.589379	0.290454	0.499475	0.415012	0.140815	0.547314	
0.357885	0.422503	0.348349	0.133457	0.522553	0.647142	0.743009	0.162986	0.692605	0.418959	0.685148	0.663485	0.693192	0.390999	0.521296	1.000000	0.830956	0.845301	0.570498	0.402232	0.571526	0.312653	0.683046	0.373242	0.867789	0.320250	0.045232	0.090557	0.876304	0.751046	0.262400	0.187089	0.334074	0.512973	0.059094	0.748304	0.606383	0.462391	0.376844	0.353526	0.350578	0.880742	0.532481	0.478008	0.533996	0.474686	0.366266	0.487496	0.481258	0.387222	0.508400	0.383445	0.342574	0.478428	0.591352	0.337867	0.804604	0.720669	0.167831	0.505664	
0.466404	0.548294	0.505691	0.139681	0.508295	0.640764	0.703897	0.165038	0.697269	0.522128	0.699489	0.706698	0.688468	0.545254	0.605547	0.830956	1.000000	0.821826	0.669394	0.476277	0.701806	0.252031	0.726488	0.322285	0.828816	0.335304	0.078701	0.073360	0.845394	0.819660	0.272993	0.181830	0.319235	0.511711	0.045681	0.828659	0.703976	0.427273	0.319809	0.461318	0.312177	0.835126	0.603885	0.444958	0.647423	0.537707	0.456585	0.546563	0.595142	0.538802	0.586176	0.513761	0.445796	0.615651	0.703067	0.234272	0.785824	0.718289	0.172994	0.618182	
0.379950	0.560595	0.465055	0.189454	0.478642	0.641478	0.732180	0.217047	0.664180	0.402756	0.667173	0.614826	0.657401	0.362569	0.478931	0.845301	0.821826	1.000000	0.634479	0.481767	0.549094	0.210635	0.623999	0.409793	0.837073	0.273511	0.050795	0.081962	0.861056	0.705358	0.260530	0.268365	0.385332	0.480063	0.046436	0.793238	0.635585	0.427427	0.346828	0.375322	0.307099	0.791034	0.523549	0.440445	0.507491	0.475045	0.418427	0.480022	0.449048	0.461849	0.475339	0.359550	0.435113	0.470943	0.558569	0.225017	0.775933	0.751829	0.155989	0.496709	
0.418158	0.675140	0.739727	0.043487	0.320280	0.426110	0.490707	0.072063	0.569981	0.418605	0.580787	0.591062	0.554208	0.500865	0.520629	0.570498	0.669394	0.634479	1.000000	0.401130	0.578627	0.149611	0.586687	0.191352	0.572170	0.264204	0.024593	0.011327	0.622245	0.657918	0.199667	0.086046	0.178814	0.282640	0.010580	0.675728	0.660679	0.305500	0.164467	0.413064	0.209913	0.592216	0.502918	0.318264	0.566245	0.463967	0.499169	0.529187	0.530467	0.565725	0.470797	0.429103	0.448327	0.559181	0.563940	0.143553	0.554146	0.515420	0.071916	0.571991	
0.410218	0.415900	0.438599	0.080975	0.126835	0.209415	0.269344	0.097952	0.271086	0.325918	0.230672	0.367607	0.251561	0.470726	0.423806	0.402232	0.476277	0.481767	0.401130	1.000000	0.528547	0.198303	0.301378	0.125443	0.411213	0.563169	0.056144	0.073268	0.470870	0.438550	0.071750	0.067874	0.107858	0.141308	0.017109	0.427313	0.405125	0.143558	0.078801	0.414128	0.075431	0.405054	0.554302	0.147043	0.389999	0.289574	0.382665	0.234905	0.389906	0.430498	0.424914	0.393692	0.900718	0.437042	0.410365	0.157519	0.370122	0.313580	0.247350	0.380059	
0.517826	0.457965	0.491740	0.101366	0.325260	0.415370	0.491949	0.138655	0.509446	0.547708	0.489619	0.660613	0.507840	0.714694	0.637698	0.571526	0.701806	0.549094	0.578627	0.528547	1.000000	0.226395	0.569864	0.194488	0.592175	0.467591	0.060174	0.048407	0.637336	0.777417	0.170654	0.102442	0.182750	0.329873	0.038181	0.664911	0.626266	0.348143	0.224215	0.511519	0.179411	0.685751	0.667925	0.364129	0.746858	0.431333	0.444543	0.472984	0.721294	0.496160	0.887951	0.690149	0.553483	0.631925	0.846167	0.203029	0.585165	0.467179	0.171714	0.592389	
0.085114	0.106804	0.081915	0.055661	0.178540	0.185044	0.206249	0.060800	0.145861	0.137348	0.123578	0.323666	0.167143	0.204520	0.265573	0.312653	0.252031	0.210635	0.149611	0.198303	0.226395	1.000000	0.208462	0.129265	0.322853	0.283705	0.060113	0.078845	0.320810	0.362293	0.091250	0.067729	0.107762	0.303267	0.020085	0.229561	0.166843	0.323844	0.217780	0.086255	0.073794	0.330656	0.161494	0.339649	0.255462	0.064384	0.097099	0.137884	0.222509	0.110553	0.196299	0.176205	0.161189	0.081088	0.255000	0.782668	0.280142	0.189446	0.058148	0.085365	
0.441787	0.400083	0.407046	0.056225	0.442672	0.550111	0.559059	0.114054	0.711014	0.523687	0.691791	0.662028	0.704580	0.450106	0.572068	0.683046	0.726488	0.623999	0.586687	0.301378	0.569864	0.208462	1.000000	0.267504	0.672381	0.302964	0.098466	0.051782	0.713413	0.692171	0.259181	0.115128	0.216253	0.383529	0.025079	0.690649	0.817920	0.375337	0.261755	0.437106	0.248787	0.692617	0.493744	0.388749	0.575234	0.533349	0.428211	0.695701	0.581754	0.428211	0.494954	0.434369	0.272576	0.563323	0.632568	0.200085	0.682262	0.553843	0.148434	0.594470	
0.271998	0.155501	0.143939	0.829479	0.219003	0.774099	0.669336	0.720449	0.256303	0.147393	0.249249	0.247717	0.242167	0.171359	0.205566	0.373242	0.322285	0.409793	0.191352	0.125443	0.194488	0.129265	0.267504	1.000000	0.446959	0.248370	0.062573	0.111465	0.318766	0.246268	0.107306	0.817211	0.835775	0.173076	0.080585	0.482344	0.268910	0.170715	0.159709	0.268685	0.171163	0.384580	0.216168	0.187051	0.195880	0.214501	0.136908	0.224979	0.172928	0.155409	0.178958	0.146183	0.117827	0.212952	0.200656	0.128835	0.450735	0.592393	0.133273	0.233601	
0.314164	0.418954	0.341888	0.248659	0.493954	0.719036	0.831378	0.263487	0.660043	0.408924	0.664255	0.658849	0.670348	0.370420	0.527255	0.867789	0.828816	0.837073	0.572170	0.411213	0.592175	0.322853	0.672381	0.446959	1.000000	0.335948	0.036900	0.057470	0.904685	0.773151	0.261352	0.304412	0.485422	0.511021	0.023898	0.822903	0.607463	0.487259	0.355873	0.311486	0.435244	0.839447	0.520386	0.506645	0.549870	0.437868	0.348469	0.510579	0.485149	0.356178	0.554732	0.404197	0.351248	0.441102	0.641317	0.311428	0.943167	0.836323	0.115911	0.463795	
0.450226	0.249029	0.343794	0.225075	0.075945	0.272626	0.341580	0.253211	0.164483	0.348268	0.102603	0.293484	0.155648	0.487448	0.447172	0.320250	0.335304	0.273511	0.264204	0.563169	0.467591	0.283705	0.302964	0.248370	0.335948	1.000000	0.081803	0.163783	0.287761	0.372166	0.025777	0.211875	0.197870	0.107879	0.038245	0.338357	0.345868	0.153714	0.100029	0.457540	0.162598	0.380989	0.465144	0.154568	0.328959	0.182846	0.286411	0.249159	0.367318	0.326508	0.339235	0.396029	0.557740	0.393435	0.329440	0.320350	0.311821	0.309644	0.274107	0.305592	
0.101968	0.023999	0.039114	0.046357	0.056111	0.045218	0.047857	0.069386	0.039628	0.043400	0.019649	0.025455	0.041129	0.060717	0.064112	0.045232	0.078701	0.050795	0.024593	0.056144	0.060174	0.060113	0.098466	0.062573	0.036900	0.081803	1.000000	0.431237	0.031376	0.059985	0.024841	0.035772	0.038932	0.028029	0.059564	0.046552	0.063345	0.009258	0.021144	0.110747	0.000000	0.065321	0.060469	0.008956	0.042073	0.024305	0.048993	0.034855	0.074247	0.052788	0.032011	0.059066	0.055778	0.056525	0.041220	0.031574	0.049085	0.025714	0.572201	0.052142	
0.207747	0.023489	0.027023	0.079430	0.087020	0.089276	0.087988	0.093854	0.059199	0.079291	0.034740	0.027682	0.066301	0.050043	0.046577	0.090557	0.073360	0.081962	0.011327	0.073268	0.048407	0.078845	0.051782	0.111465	0.057470	0.163783	0.431237	1.000000	0.065850	0.052594	0.016209	0.074111	0.060656	0.051874	0.099202	0.043898	0.060522	0.041970	0.065866	0.226342	0.008520	0.103019	0.067638	0.040600	0.030645	0.011894	0.013507	0.015162	0.049914	0.024313	0.031997	0.033352	0.064518	0.040854	0.018884	0.089899	0.052075	0.062141	0.381975	0.059575	
0.316331	0.474434	0.391440	0.077492	0.507293	0.606678	0.701581	0.132638	0.702189	0.455851	0.703975	0.698059	0.713789	0.389571	0.566997	0.876304	0.845394	0.861056	0.622245	0.470870	0.637336	0.320810	0.713413	0.318766	0.904685	0.287761	0.031376	0.065850	1.000000	0.790551	0.285226	0.167836	0.304938	0.509538	0.031542	0.814141	0.657298	0.580905	0.362560	0.316788	0.315508	0.863293	0.569236	0.599789	0.576770	0.464098	0.382782	0.531290	0.511274	0.406758	0.606303	0.438893	0.400970	0.463648	0.699814	0.324222	0.859015	0.692225	0.124810	0.485831	
0.486741	0.489477	0.487237	0.068300	0.421589	0.551454	0.608272	0.110968	0.644422	0.562495	0.651332	0.844417	0.638323	0.762707	0.637890	0.751046	0.819660	0.705358	0.657918	0.438550	0.777417	0.362293	0.692171	0.246268	0.773151	0.372166	0.059985	0.052594	0.790551	1.000000	0.244345	0.104243	0.234456	0.452921	0.023991	0.765064	0.721247	0.433067	0.303876	0.482596	0.279550	0.775422	0.617612	0.451665	0.842408	0.558995	0.428802	0.618467	0.768063	0.506657	0.647865	0.607272	0.453292	0.682291	0.802273	0.326623	0.749903	0.613852	0.117590	0.679003	
0.107705	0.138013	0.158777	0.008486	0.165239	0.201753	0.213483	0.026900	0.251881	0.133112	0.262445	0.227710	0.250435	0.110264	0.167244	0.262400	0.272993	0.260530	0.199667	0.071750	0.170654	0.091250	0.259181	0.107306	0.261352	0.025777	0.024841	0.016209	0.285226	0.244345	1.000000	0.069072	0.079199	0.146537	0.015140	0.255485	0.216835	0.156927	0.094138	0.118215	0.100125	0.263487	0.161116	0.162650	0.180060	0.174714	0.111111	0.178174	0.155265	0.119048	0.156671	0.117579	0.058321	0.160032	0.201743	0.080700	0.267192	0.219071	0.019601	0.190466	
0.199247	0.082687	0.076769	0.871040	0.191705	0.640708	0.525398	0.811771	0.082451	0.092342	0.082756	0.102576	0.073705	0.088082	0.085337	0.187089	0.181830	0.268365	0.086046	0.067874	0.102442	0.067729	0.115128	0.817211	0.304412	0.211875	0.035772	0.074111	0.167836	0.104243	0.069072	1.000000	0.792243	0.112007	0.038192	0.370121	0.155346	0.082708	0.120386	0.197565	0.132604	0.206365	0.110415	0.084796	0.097942	0.083740	0.062065	0.120794	0.075071	0.076580	0.087937	0.080743	0.068044	0.090833	0.089697	0.051357	0.310106	0.460069	0.108475	0.105185	
0.238079	0.136842	0.118495	0.905766	0.239522	0.749113	0.624070	0.716131	0.204858	0.129853	0.205190	0.199766	0.205590	0.128137	0.169228	0.334074	0.319235	0.385332	0.178814	0.107858	0.182750	0.107762	0.216253	0.835775	0.485422	0.197870	0.038932	0.060656	0.304938	0.234456	0.079199	0.792243	1.000000	0.176977	0.021791	0.466128	0.201956	0.161332	0.141513	0.235557	0.156919	0.339831	0.164558	0.167859	0.174212	0.145291	0.117783	0.156716	0.156706	0.130983	0.155342	0.147085	0.095133	0.154835	0.195513	0.086585	0.471680	0.589509	0.084637	0.176501	
0.164984	0.195365	0.149838	0.073811	0.772901	0.323947	0.349528	0.104855	0.324808	0.278544	0.294333	0.336350	0.345941	0.180967	0.312537	0.512973	0.511711	0.480063	0.282640	0.141308	0.329873	0.303267	0.383529	0.173076	0.511021	0.107879	0.028029	0.051874	0.509538	0.452921	0.146537	0.112007	0.176977	1.000000	0.022363	0.390769	0.295731	0.311822	0.813060	0.162974	0.141732	0.523311	0.228729	0.328342	0.296441	0.180649	0.156307	0.252215	0.265441	0.169983	0.283488	0.252474	0.114861	0.174825	0.362559	0.356702	0.446654	0.334376	0.060319	0.198330	
0.080852	0.010970	0.016827	0.035072	0.030728	0.044901	0.051519	0.035636	0.019067	0.047611	0.020860	0.010342	0.019906	0.035057	0.036254	0.059094	0.045681	0.046436	0.010580	0.017109	0.038181	0.020085	0.025079	0.080585	0.023898	0.038245	0.059564	0.099202	0.031542	0.023991	0.015140	0.038192	0.021791	0.022363	1.000000	0.033618	0.038606	0.012473	0.035749	0.092083	0.000000	0.065659	0.093058	0.012066	0.028624	0.011110	0.025233	0.007081	0.038394	0.022710	0.029887	0.041536	0.018542	0.025440	0.020846	0.033821	0.019867	0.041790	0.126198	0.040098	
0.441459	0.566865	0.517642	0.300679	0.408815	0.694583	0.823690	0.272769	0.693708	0.495477	0.695426	0.701459	0.692532	0.517047	0.590130	0.748304	0.828659	0.793238	0.675728	0.427313	0.664911	0.229561	0.690649	0.482344	0.822903	0.338357	0.046552	0.043898	0.814141	0.765064	0.255485	0.370121	0.466128	0.390769	0.033618	1.000000	0.678867	0.435360	0.256158	0.436082	0.363696	0.762220	0.596682	0.451216	0.629785	0.513987	0.466556	0.539717	0.592994	0.549477	0.588802	0.497022	0.413962	0.575654	0.703552	0.217992	0.799518	0.790885	0.102901	0.574969	
0.507877	0.490188	0.549476	0.085006	0.341854	0.518548	0.530789	0.151890	0.611705	0.630372	0.624082	0.687306	0.585386	0.592464	0.545545	0.606383	0.703976	0.635585	0.660679	0.405125	0.626266	0.166843	0.817920	0.268910	0.607463	0.345868	0.063345	0.060522	0.657298	0.721247	0.216835	0.155346	0.201956	0.295731	0.038606	0.678867	1.000000	0.328704	0.177179	0.504921	0.218843	0.627136	0.554636	0.341678	0.672323	0.553713	0.456798	0.770755	0.600166	0.516066	0.502238	0.504466	0.403662	0.644908	0.646722	0.150328	0.628741	0.537346	0.133884	0.644141	
0.136624	0.211166	0.174415	0.027964	0.284013	0.320827	0.389301	0.077041	0.400917	0.297666	0.387824	0.421150	0.415926	0.203315	0.354309	0.462391	0.427273	0.427427	0.305500	0.143558	0.348143	0.323844	0.375337	0.170715	0.487259	0.153714	0.009258	0.041970	0.580905	0.433067	0.156927	0.082708	0.161332	0.311822	0.012473	0.435360	0.328704	1.000000	0.252368	0.134960	0.153196	0.456787	0.281911	0.995446	0.328479	0.230306	0.168137	0.272614	0.280201	0.173741	0.335599	0.249094	0.116690	0.216603	0.401277	0.317752	0.461565	0.343783	0.033452	0.238711	
0.109747	0.113682	0.087190	0.079526	0.794734	0.212224	0.242937	0.141319	0.173884	0.215635	0.136112	0.196498	0.197116	0.117063	0.235443	0.376844	0.319809	0.346828	0.164467	0.078801	0.224215	0.217780	0.261755	0.159709	0.355873	0.100029	0.021144	0.065866	0.362560	0.303876	0.094138	0.120386	0.141513	0.813060	0.035749	0.256158	0.177179	0.252368	1.000000	0.108410	0.082474	0.396921	0.165152	0.264378	0.200227	0.072916	0.085421	0.146763	0.181891	0.088908	0.185833	0.176483	0.064053	0.079091	0.248157	0.286035	0.315222	0.228570	0.055972	0.088196	
0.995247	0.419709	0.427013	0.232774	0.211296	0.377867	0.365554	0.223715	0.393045	0.437848	0.372817	0.460310	0.355756	0.588521	0.439718	0.353526	0.461318	0.375322	0.413064	0.414128	0.511519	0.086255	0.437106	0.268685	0.311486	0.457540	0.110747	0.226342	0.316788	0.482596	0.118215	0.197565	0.235557	0.162974	0.092083	0.436082	0.504921	0.134960	0.108410	1.000000	0.111853	0.393792	0.469301	0.134594	0.511257	0.412044	0.336913	0.320682	0.509646	0.422618	0.363658	0.429730	0.456067	0.615787	0.416940	0.078769	0.318280	0.341718	0.203768	0.601267	
0.113232	0.145095	0.111283	0.071368	0.157330	0.348797	0.492140	0.094269	0.264806	0.139942	0.275913	0.239395	0.263286	0.115922	0.159842	0.350578	0.312177	0.307099	0.209913	0.075431	0.179411	0.073794	0.248787	0.171163	0.435244	0.162598	0.000000	0.008520	0.315508	0.279550	0.100125	0.132604	0.156919	0.141732	0.000000	0.363696	0.218843	0.153196	0.082474	0.111853	1.000000	0.291981	0.169383	0.159597	0.189299	0.183680	0.116813	0.187317	0.163232	0.125157	0.164711	0.123613	0.061314	0.168244	0.212095	0.080985	0.430415	0.468303	0.000000	0.184004	
0.398648	0.459227	0.419487	0.163065	0.576744	0.649023	0.725442	0.187734	0.673540	0.475266	0.672664	0.705389	0.675172	0.465830	0.616173	0.880742	0.835126	0.791034	0.592216	0.405054	0.685751	0.330656	0.692617	0.384580	0.839447	0.380989	0.065321	0.103019	0.863293	0.775422	0.263487	0.206365	0.339831	0.523311	0.065659	0.762220	0.627136	0.456787	0.396921	0.393792	0.291981	1.000000	0.561398	0.475124	0.573889	0.478141	0.392857	0.512923	0.514695	0.427276	0.647831	0.489410	0.381576	0.514544	0.688629	0.381252	0.796253	0.682530	0.178445	0.540419	
0.475087	0.420262	0.471551	0.102719	0.233475	0.370131	0.450787	0.131973	0.396351	0.431609	0.369986	0.498952	0.384437	0.584475	0.545281	0.532481	0.603885	0.523549	0.502918	0.554302	0.667925	0.161494	0.493744	0.216168	0.520386	0.465144	0.060469	0.067638	0.569236	0.617612	0.161116	0.110415	0.164558	0.228729	0.093058	0.596682	0.554636	0.281911	0.165152	0.469301	0.169383	0.561398	1.000000	0.292278	0.601604	0.370444	0.361615	0.371751	0.572023	0.453809	0.538921	0.626200	0.532779	0.543713	0.654141	0.146036	0.508879	0.438139	0.222726	0.504513	
0.136253	0.219989	0.180775	0.028984	0.296043	0.333839	0.404711	0.076569	0.404222	0.303109	0.391769	0.429630	0.421363	0.209234	0.360058	0.478008	0.444958	0.440445	0.318264	0.147043	0.364129	0.339649	0.388749	0.187051	0.506645	0.154568	0.008956	0.040600	0.599789	0.451665	0.162650	0.084796	0.167859	0.328342	0.012066	0.451216	0.341678	0.995446	0.264378	0.134594	0.159597	0.475124	0.292278	1.000000	0.343387	0.230748	0.173493	0.284004	0.294628	0.178915	0.349621	0.264765	0.119523	0.218645	0.422637	0.325759	0.479869	0.355845	0.032360	0.239127	
0.514733	0.424013	0.450282	0.080215	0.303564	0.447132	0.454676	0.129266	0.515898	0.597703	0.516860	0.768776	0.499784	0.807810	0.531783	0.533996	0.647423	0.507491	0.566245	0.389999	0.746858	0.255462	0.575234	0.195880	0.549870	0.328959	0.042073	0.030645	0.576770	0.842408	0.180060	0.097942	0.174212	0.296441	0.028624	0.629785	0.672323	0.328479	0.200227	0.511257	0.189299	0.573889	0.601604	0.343387	1.000000	0.528511	0.390129	0.568453	0.848026	0.472657	0.614629	0.623671	0.441054	0.690217	0.772375	0.197652	0.564231	0.448698	0.106545	0.729933	
0.417124	0.354459	0.349531	0.056040	0.251656	0.388210	0.403902	0.111857	0.668909	0.415128	0.663339	0.692244	0.622773	0.566379	0.446266	0.474686	0.537707	0.475045	0.463967	0.289574	0.431333	0.064384	0.533349	0.214501	0.437868	0.182846	0.024305	0.011894	0.464098	0.558995	0.174714	0.083740	0.145291	0.180649	0.011110	0.513987	0.553713	0.230306	0.072916	0.412044	0.183680	0.478141	0.370444	0.230748	0.528511	1.000000	0.326133	0.490290	0.531688	0.401843	0.356392	0.306772	0.299572	0.866057	0.421910	0.064601	0.452215	0.407245	0.064726	0.751704	
